wavelength,Z_L_IRCF,Z_IRCF,Z_H_IRCF,Y_L_IRCF,Y_IRCF,Xl_IRCF,Xl_H_IRCF,685_055_IRCF
856,0.000471488,0.000257012,0.001210524,0.000256075,0.000962097,0.000946878,0.001161431,0.00018911
857,0.000597485,0.000243638,0.001261608,0.000452172,0.001074122,0.000295519,0.000640357,0.000301344
858,0.000469563,0.000694375,0.001416108,0.000364924,0.001075605,0.000433318,0.000634327,0.000387799
859,0.000469365,0.000191929,0.001567036,0.000224763,0.001101516,0.000122801,0.000685132,0.000211153
860,0.000857933,0.000251168,0.001172371,0.00024061,0.001135343,0.000324766,0.000724355,0.000394157
861,0.000579841,0.000923574,0.001084024,0.000162733,0.000985303,0.000345408,0.000876383,0.00039336
862,0.000343546,0.000308563,0.001030713,0.000280243,0.000563288,0.000225118,0.000614248,0.00026472
863,0.000641091,0.000457147,0.001222147,0.000277497,0.000296178,0.000370523,0.00056102,0.00090051
864,0.000539399,0.000415545,0.001203701,0.000519543,0.000453158,0.000144309,0.000847873,0.00059919
865,0.000984503,0.000254883,0.001347972,0.00022373,0.000238114,0.000214042,0.000904386,0.000864738
866,0.000679209,0.000175158,0.002606539,0.000296278,0.001137377,0.000275894,0.000509537,0.001521049
867,0.000445134,0.001689414,0.001409639,0.000171551,0.000181504,0.000265842,0.000636516,0.000384608
868,0.001214727,0.000281393,0.002082735,0.000238209,0.000150448,0.000199131,0.000635518,0.000618215
869,0.000600359,0.000301273,0.001121828,0.000247902,0.000257672,0.000396351,0.0004872,0.000328105
870,0.000638124,0.000251233,0.000870143,0.000267184,0.000193011,0.000614052,0.000637037,0.000253626
871,0.001441237,0.000809587,0.001065967,0.000535471,0.000262076,0.000204253,0.000722998,0.000329127
872,0.000795183,0.000829881,0.001558608,0.000324468,0.000252205,0.000714317,0.000891032,0.000277655
873,0.0007471,0.000335165,0.001303024,0.000311999,0.000315064,0.0002698,0.000509591,0.00016801
874,0.000717585,0.000277325,0.001236656,0.000251527,6.78251e-05,0.000441395,0.000587109,0.000177749
875,0.000687651,0.000281289,0.00125178,0.000213151,0.000108936,0.000550882,0.000519596,0.00061141
876,0.000677761,0.000304169,0.000896677,0.000148932,0.000447918,0.001201967,0.000465501,0.000136813
877,0.001017749,0.000359353,0.001584983,0.000692172,0.000525658,0.000999711,0.000427532,0.000861263
878,0.000263976,0.000400083,0.001145004,0.000178061,4.36152e-05,0.000131884,0.000494237,0.00047596
879,0.000378431,0.000402448,0.001430385,0.000143486,0.000469959,0.000229027,0.000630305,0.000964348
880,0.001035577,0.000379987,0.00119667,0.000456053,4.16584e-05,0.000417268,0.00040687,0.000158767
881,0.000712534,0.000492179,0.000867823,0.000506253,4.75249e-05,0.000153045,0.00044275,0.000303099
882,0.000268874,0.00025894,0.001195572,0.000421657,4.64228e-05,0.000254008,0.000631674,9.62918e-05
883,0.000291786,0.000324557,0.000771134,0.000288495,8.28014e-05,0.000359074,0.000424617,9.15314e-05
884,0.000435635,0.000188455,0.001182582,0.000179112,7.8345e-05,0.000319319,0.000615215,0.000438705
885,0.00083975,0.000422063,0.001428451,0.000203041,1.87657e-05,0.000285796,0.000388577,0.000218823
886,0.000423046,0.000124061,0.000792463,0.000174924,0.000452695,0.000475557,0.000361576,0.000104098
887,0.000376963,0.000334678,0.001131282,0.00025816,0.000218951,0.000165604,0.000414077,0.000528756
888,0.000240721,0.000275965,0.00090976,0.000446524,1.36552e-05,0.000209965,0.000432804,0.000112102
889,0.000463239,0.000196289,0.000813897,0.00010625,9.41075e-05,0.00030874,0.000366095,0.000108382
890,0.000239416,0.000119644,0.000861563,0.000345138,3.73365e-05,0.000188992,0.000336927,0.000348923
891,0.000318433,0.000293203,0.000594561,0.000227516,1.27424e-05,0.000401004,0.000364114,8.35902e-05
892,0.000656227,0.000126791,0.00063326,0.000168865,1.44253e-05,0.000180696,0.000359305,9.80038e-05
893,0.000167236,0.000232006,0.000811174,9.20989e-05,1.81559e-05,0.000393462,0.000368207,0.000181559
894,0.000414794,0.00027707,0.000873437,0.000385041,1.36601e-05,0.000197791,0.000269585,0.000130239
895,0.000307083,0.00011456,0.000963544,0.000190603,5.46173e-05,0.00039836,0.000230545,0.000120381
896,0.000325433,0.000239433,0.000584783,0.000126263,2.19455e-05,0.000175933,0.000211587,0.000104195
897,0.000330842,0.000177869,0.000671631,8.26191e-05,1.3241e-05,0.000179577,0.000196907,0.000114593
898,0.000255702,9.61153e-05,0.000724045,0.000307121,1.02959e-06,0.000247526,0.000260063,3.27652e-05
899,0.000379829,0.0001213,0.000983625,0.000169508,9.61745e-07,0.000177983,0.000193251,2.3683e-05
900,0.000293077,0.000116086,0.000470427,0.000168938,9.54455e-07,0.000136905,0.000209503,3.79992e-05
901,0.00032369,6.2453e-05,0.000414913,0.000119637,9.47155e-07,0.000123781,0.000207841,9.66098e-05
902,0.00011531,6.09153e-05,0.000692331,8.88764e-05,9.39869e-07,7.88902e-05,0.000181865,3.33066e-05
903,0.000140997,4.46481e-05,0.000593831,0.000331655,9.32597e-07,0.000113077,0.000201033,4.28995e-05
904,0.000267944,4.72501e-05,0.000572901,0.000162339,9.25339e-07,0.00013695,0.000183564,5.70819e-05
905,0.000197218,5.10691e-05,0.000578974,0.000167553,9.18096e-07,0.000135936,0.000148961,2.79445e-05
906,0.000129399,5.41393e-05,0.000523631,0.000151829,9.1086e-07,0.000108677,0.000137597,6.88269e-05
907,0.000167909,0.000185473,0.000431039,9.75938e-05,9.03646e-07,0.000182424,0.000172822,4.10594e-05
908,0.000335273,4.51027e-05,0.001000664,0.000156599,9.5248e-07,0.000114017,0.000162202,6.79622e-05
909,0.000188193,9.8932e-05,0.000470427,0.000132113,9.44856e-07,0.000198197,0.000191028,5.43014e-05
910,0.000184308,0.000106461,0.00056825,7.33812e-05,9.37251e-07,0.000115558,0.000173281,5.0777e-05
911,0.000132339,6.0209e-05,0.000459961,0.000223227,9.84343e-07,0.000243133,0.000197908,6.43651e-05
912,0.000150351,6.12904e-05,0.000382279,0.000176549,9.76308e-07,0.000123666,0.000159464,7.51757e-05
913,0.000159981,0.000103014,0.000401835,0.000195969,9.68278e-07,0.000156969,0.00016224,8.94043e-05
914,0.000265403,6.30566e-05,0.000507867,6.49238e-05,1.0136e-06,0.000175406,0.000157695,3.68631e-05
915,0.000166165,6.09429e-05,0.000505583,0.000190817,1.00513e-06,0.000114744,0.000152251,7.12588e-05
916,0.000224828,6.52556e-05,0.000663887,0.00017405,1.04913e-06,0.000143993,0.00016209,0.000127154
917,0.000265405,7.16173e-05,0.000394285,0.000204658,1.0922e-06,0.000135017,0.000164559,0.000128828
918,0.000236257,7.25478e-05,0.00047963,0.000280446,1.0828e-06,0.000230946,0.000175105,5.28511e-05
919,0.000236247,9.32822e-05,0.000610704,0.000203023,1.1245e-06,0.000245447,0.000148076,9.47133e-05
920,0.000202809,8.31399e-05,0.000392394,8.95742e-05,1.16528e-06,0.000278754,0.000153107,5.18294e-05
921,0.000174595,8.43096e-05,0.000410903,0.00011725,1.20514e-06,0.000132264,0.000174544,0.000140499
922,0.000182331,9.55943e-05,0.00031883,0.000162276,1.29383e-06,0.000124506,0.000216468,0.000141724
923,0.000182102,9.47247e-05,0.000384569,8.67365e-05,1.33137e-06,0.000189647,0.000184666,6.647e-05
924,0.000175101,0.000157366,0.000410491,5.51099e-05,1.41683e-06,0.000206565,0.000179596,0.000135674
925,0.000206288,0.000187701,0.000344958,6.69878e-05,1.45205e-06,0.000235474,0.000193703,5.24673e-05
926,0.000168388,0.000122743,0.00037705,6.27618e-05,1.53428e-06,0.000123318,0.000165607,0.000121113
927,0.000176808,0.000144989,0.000381493,5.04352e-05,1.61468e-06,0.000159569,0.000167785,0.000259252
928,0.000203096,0.000118057,0.000284654,0.000128358,1.69325e-06,0.000295661,0.000196605,8.78139e-05
929,0.00018706,0.00013219,0.000274255,7.6389e-05,1.76999e-06,0.000165634,0.00018529,5.48696e-05
930,0.000241497,0.000104698,0.000254366,0.000117428,1.89102e-06,0.000124438,0.000164796,9.23833e-05
931,0.00025208,0.000138416,0.000214999,8.40268e-05,2.00934e-06,0.000307748,0.000158098,0.000188147
932,0.000172621,0.000113799,0.000206891,6.78185e-05,2.12498e-06,0.000131387,0.000168597,7.7087e-05
933,0.000191346,0.000135218,0.000137366,6.12753e-05,2.23796e-06,0.000124968,0.00015894,5.78736e-05
934,0.000240457,0.000123928,6.47775e-05,8.6178e-05,2.3926e-06,0.000295398,0.000162475,7.27972e-05
935,0.000205602,0.000116441,7.18819e-05,5.08304e-05,2.58757e-06,0.000127844,0.000174464,0.000128282
936,0.000230499,0.000152884,4.96158e-05,7.00178e-05,2.77814e-06,0.000168685,0.000172722,0.000266918
937,0.00023393,0.000126223,7.84922e-05,0.000125493,2.9644e-06,0.000141088,0.000164417,0.000285313
938,0.00020915,0.000131086,6.01216e-05,7.31324e-05,3.18891e-06,0.000279646,0.000167354,0.000407883
939,0.000225874,0.000132587,5.17978e-05,6.42107e-05,3.45038e-06,0.000127832,0.000167975,0.000251625
940,0.000223353,0.000127582,7.82817e-05,9.87265e-05,3.74753e-06,0.000143031,0.000174385,0.000212152
941,0.000219447,0.000133745,6.17632e-05,0.000231602,4.07909e-06,0.000174041,0.000165677,0.000219612
942,0.00024849,0.000140084,6.04611e-05,6.59649e-05,4.48464e-06,0.0002533,0.000168582,0.000308584
943,0.000288421,0.000141669,8.53565e-05,7.4102e-05,4.92131e-06,0.000127228,0.000188825,0.000356795
944,0.000304117,0.000138848,6.57722e-05,7.21179e-05,5.38789e-06,0.000184266,0.000175526,0.000334488
945,0.000289303,0.000138946,7.13485e-05,0.000102541,5.92267e-06,0.000148027,0.000185498,0.000167967
946,0.000309167,0.000131909,7.59734e-05,0.00011769,6.52317e-06,0.000156829,0.00018343,9.03869e-05
947,0.000344467,0.000128398,8.11807e-05,0.000181256,7.18686e-06,0.000325418,0.000196711,0.000132571
948,0.000359411,0.000125702,7.83107e-05,9.05025e-05,7.91133e-06,0.000215249,0.000177565,7.52914e-05
949,0.000405449,0.00012134,7.09895e-05,8.03262e-05,8.73193e-06,0.000148178,0.00016602,0.000217316
950,0.000420792,0.000121423,9.4581e-05,0.000108039,9.64502e-06,0.000188115,0.000161535,0.000108675
951,0.000462512,0.000124399,9.37518e-05,0.00019486,1.06839e-05,0.000310091,0.000159556,7.69312e-05
952,0.000495299,0.000120115,7.82609e-05,9.58796e-05,1.17702e-05,0.000166062,0.000180976,0.000152501
953,0.000504246,0.000120487,8.98414e-05,0.000103249,1.30462e-05,0.000165046,0.000168697,0.000243576
954,0.000537339,0.000118928,9.00984e-05,0.000104996,1.44686e-05,0.000189521,0.000162406,6.28402e-05
955,0.000626392,0.000120165,0.000121684,0.000117799,1.60668e-05,0.000233586,0.000168012,0.000260882
956,0.000609504,0.000119109,9.55174e-05,0.000127485,1.78681e-05,0.000289728,0.00019257,6.37248e-05
957,0.000644739,0.000123975,0.000104387,0.000332405,1.99326e-05,0.00032568,0.000183152,0.000428619
958,0.000675752,0.000123648,0.000117651,0.000152336,2.22832e-05,0.000347944,0.000202525,6.46689e-05
959,0.000748438,0.000129149,0.000109189,0.000146382,2.49412e-05,0.000375801,0.000202996,0.000217941
960,0.000746231,0.000129325,0.000118953,0.000218357,2.81258e-05,0.000283286,0.000206788,0.000178596
961,0.000786178,0.000125848,0.000153394,0.00018255,3.14208e-05,0.000311877,0.000244242,8.95018e-05
962,0.000832121,0.000122644,0.000156912,0.000274434,3.5208e-05,0.000328576,0.00023177,0.000210664
963,0.000905171,0.000118492,0.000142209,0.000194733,3.93692e-05,0.00027568,0.000260093,0.0002076
964,0.000948275,0.000116777,0.000142306,0.000212385,4.38229e-05,0.000286318,0.000258514,0.000242464
965,0.000950709,0.000132501,0.000152708,0.000233382,4.8616e-05,0.000334543,0.000280563,9.93213e-05
966,0.000999,0.000126448,0.000162976,0.000250742,5.37613e-05,0.000355095,0.00030278,8.05035e-05
967,0.001037308,0.00012003,0.000176933,0.000255,5.92409e-05,0.000338684,0.000319646,7.9251e-05
968,0.001078086,0.000120037,0.000185672,0.000267335,6.50662e-05,0.000396808,0.000347739,9.39446e-05
969,0.001106416,0.000136703,0.000194977,0.000364599,7.14246e-05,0.000450888,0.00036912,0.000365604
970,0.001122673,0.000121658,0.000201987,0.000303621,7.83464e-05,0.000375847,0.000376109,0.000117986
971,0.00115639,0.000120296,0.000210151,0.000346285,8.5831e-05,0.00043979,0.000402969,0.000115524
972,0.001205259,0.000133307,0.000219674,0.000336824,9.39071e-05,0.000413214,0.000422143,0.000237928
973,0.001234006,0.00012342,0.000224146,0.000356342,0.000102571,0.00049178,0.000457683,9.79872e-05
974,0.001280492,0.000125925,0.000230357,0.0003794,0.000111789,0.000506124,0.000484989,9.91967e-05
975,0.001283569,0.000128294,0.000239421,0.000407049,0.000121042,0.000458388,0.000513531,0.000569217
976,0.001311215,0.000125338,0.000253273,0.000414919,0.000131577,0.000521621,0.000528984,8.09435e-05
977,0.001345912,0.000128843,0.00028062,0.000433216,0.000142356,0.000540524,0.000543585,0.000115489
978,0.001374628,0.000130469,0.000295817,0.000448915,0.000153748,0.000587811,0.000573297,0.000279119
979,0.00140607,0.000133573,0.000286935,0.000462008,0.00016582,0.000537984,0.000592019,0.000108581
980,0.001435057,0.000139732,0.000299595,0.000492472,0.000178631,0.00058747,0.000627632,8.60064e-05
981,0.001454893,0.000135965,0.000331561,0.000509313,0.000191565,0.000567328,0.000651425,0.000125935
982,0.001473169,0.000147493,0.000328777,0.00051798,0.000205902,0.000616334,0.000678519,0.000118976
983,0.001502778,0.000148444,0.000372524,0.000545801,0.000220939,0.000639627,0.000704657,8.89458e-05
984,0.001522624,0.000148488,0.000351137,0.000556903,0.000237129,0.000629624,0.000721834,0.000245006
985,0.001559665,0.000154204,0.00037488,0.000608331,0.000253491,0.000663037,0.000741205,0.000133179
986,0.001556232,0.000159954,0.000380436,0.00058896,0.000269629,0.000694249,0.000758378,8.93147e-05
987,0.001577196,0.000165158,0.000414429,0.000608845,0.000287236,0.00071376,0.00078471,0.000245361
988,0.001612112,0.000173572,0.000436907,0.000637274,0.000305508,0.000738566,0.000805474,0.000132585
989,0.001640859,0.000174969,0.000435163,0.000651632,0.000324527,0.00079233,0.000828386,0.000142285
990,0.001621061,0.000181012,0.000454928,0.000672108,0.00034432,0.000743554,0.000857568,0.00010347
991,0.001642487,0.000187849,0.000486602,0.000688418,0.000363825,0.000777068,0.000869583,0.000269516
992,0.001648561,0.000193958,0.000516045,0.000703803,0.000385079,0.000809399,0.000895596,0.000189082
993,0.001694286,0.000199425,0.000519928,0.000725992,0.000407806,0.000832137,0.000909368,0.000183809
994,0.001677372,0.000207283,0.000557788,0.000752739,0.000430602,0.000849929,0.000930087,0.000122119
995,0.001694485,0.000218187,0.000560531,0.000776355,0.00045415,0.000825162,0.000955885,0.000131945
996,0.001718265,0.000227641,0.00058768,0.000800672,0.000477197,0.000865079,0.000973357,0.000211633
997,0.001709331,0.000235736,0.000606459,0.000824884,0.000502319,0.000872635,0.000992362,0.000200533
998,0.001722767,0.000246713,0.000636166,0.000853539,0.000528326,0.000884916,0.001013909,0.000160369
999,0.001731723,0.000258427,0.000668649,0.000879066,0.000555223,0.000917886,0.001034268,0.00016793
1000,0.001747859,0.000266845,0.000689897,0.000907734,0.000583049,0.000929865,0.001054945,9.98209e-05
1001,0.001734877,0.000278285,0.000716775,0.000939038,0.000610857,0.000942761,0.001073347,0.000241509
1002,0.001746293,0.00028862,0.000752841,0.000965748,0.000640122,0.000981437,0.001090198,0.000253479
1003,0.001750258,0.000300115,0.00077207,0.000995301,0.000670179,0.000982492,0.001106376,0.000150301
1004,0.001769111,0.000312115,0.00081638,0.001026697,0.000700983,0.001012157,0.001130684,0.000129526
1005,0.001765179,0.000324041,0.000843098,0.00105443,0.000730675,0.001024331,0.001151913,0.000173327
1006,0.001764829,0.000336262,0.000873751,0.001086622,0.000762877,0.001047079,0.001176284,0.000215094
1007,0.001758095,0.000348042,0.000909611,0.00111666,0.000795756,0.001072914,0.001201631,0.000157746
1008,0.001773881,0.000359833,0.000931437,0.001148974,0.000829297,0.001095829,0.001227163,0.000127199
1009,0.001757483,0.000370665,0.000972083,0.001178783,0.000861287,0.001120691,0.001250012,0.00010505
1010,0.001757953,0.000382721,0.000990959,0.001211698,0.000896972,0.001143475,0.001275828,0.00011304
1011,0.001758667,0.000394055,0.001033892,0.001243771,0.000931733,0.001165512,0.001300636,0.000135303
1012,0.001762729,0.000405209,0.001059524,0.001276388,0.000966681,0.001192671,0.00132538,0.000110133
1013,0.0017713,0.00041611,0.001097472,0.001307664,0.001001648,0.001217989,0.001349071,0.000107605
1014,0.00177172,0.000425681,0.001124654,0.00133767,0.001034206,0.001237859,0.001368529,0.000105381
1015,0.001765815,0.000435761,0.00115257,0.001367684,0.001068792,0.001259956,0.001390608,0.000113439
1016,0.00177031,0.00044536,0.00119465,0.001398605,0.00110298,0.001279784,0.001411758,0.000141564
1017,0.001763626,0.000453345,0.001216927,0.001423739,0.001134286,0.001299214,0.001429829,0.000150875
1018,0.001759862,0.000460495,0.001254473,0.001452456,0.001168705,0.001323625,0.001450497,0.000157236
1019,0.001759355,0.000470501,0.001283977,0.00148048,0.001201053,0.001346401,0.00146911,0.000166685
1020,0.001743165,0.000480539,0.001314675,0.001507849,0.001232588,0.001368313,0.00148668,0.000147781
1021,0.001732023,0.000489266,0.001342154,0.001530369,0.001260693,0.001387076,0.001500711,0.000204827
1022,0.001723287,0.000498445,0.001366436,0.001554287,0.001290193,0.001407211,0.001515979,0.00021799
1023,0.001719031,0.000507056,0.00139279,0.001577623,0.001318505,0.001426261,0.001529942,0.000145358
1024,0.00171213,0.000515091,0.001420748,0.001601481,0.001345518,0.001444084,0.001542638,0.000199223
1025,0.00169465,0.000521656,0.001441326,0.001618759,0.001368637,0.001458145,0.001551934,0.000149605
1026,0.00168154,0.000528726,0.001464638,0.001636725,0.001392774,0.001473027,0.00156188,0.000215569
1027,0.001667624,0.000535516,0.001487828,0.0016563,0.001416572,0.001487225,0.001571216,0.0001526
1028,0.001651155,0.000541543,0.001507947,0.001671009,0.001437367,0.00149878,0.001578248,0.000223432
1029,0.001634635,0.000546025,0.001522791,0.001682259,0.001453903,0.001506292,0.001581299,0.000152093
1030,0.001616741,0.000550938,0.001538398,0.001693657,0.001471052,0.00151414,0.001585796,0.000227601
1031,0.001601475,0.000555397,0.001551878,0.001704127,0.001486267,0.001520089,0.001588782,0.00021414
1032,0.001583506,0.000558474,0.001559404,0.001708267,0.001497006,0.00152202,0.001586683,0.000158215
1033,0.001565504,0.000562101,0.001568669,0.001713199,0.00150809,0.001524331,0.001584138,0.000169625
1034,0.001544611,0.000565276,0.001575908,0.001714141,0.001517021,0.001524826,0.001577429,0.000173612
1035,0.001523278,0.000567942,0.001580735,0.001713724,0.001523785,0.001523568,0.001568067,0.000215565
1036,0.001502811,0.000569219,0.0015817,0.001710366,0.001527104,0.001519092,0.001556294,0.000208629
1037,0.001483749,0.000570678,0.001581425,0.00170408,0.001529433,0.001513959,0.001544426,0.000206204
1038,0.001462369,0.000571429,0.001578533,0.001696652,0.001529512,0.001506695,0.001531859,0.000165498
1039,0.001440068,0.000570377,0.001571015,0.001683599,0.001525122,0.001495297,0.001514671,0.000173186
1040,0.001418273,0.000569331,0.001563458,0.001671707,0.001520721,0.001483515,0.001495484,0.000168548
1041,0.001393685,0.000567304,0.001553761,0.001656716,0.001514069,0.001469571,0.001474651,0.000245387
1042,0.001368563,0.000563471,0.001539832,0.001638243,0.001503055,0.001451875,0.001452214,0.000207877
1043,0.001343258,0.000559775,0.001525769,0.001619835,0.001491922,0.001434101,0.00143145,0.000175926
1044,0.00131696,0.000555323,0.001509458,0.001599247,0.001478539,0.00141445,0.001407189,0.000172045
1045,0.001289371,0.00054939,0.001489631,0.001575183,0.00146169,0.001391707,0.001379879,0.000175239
1046,0.001261308,0.00054362,0.001469079,0.001551475,0.001443869,0.001368382,0.00135458,0.000183955
1047,0.001233297,0.000537277,0.00144655,0.00152625,0.001423936,0.001343442,0.001328286,0.000223898
1048,0.001203948,0.000530385,0.001422167,0.001499617,0.001401961,0.00131701,0.0012986,0.000189568
1049,0.001173274,0.000522145,0.001394318,0.001469884,0.001376281,0.001287745,0.001268471,0.000239388
1050,0.001143281,0.000514187,0.001366623,0.001440592,0.001350553,0.00125873,0.001238944,0.000170719
